"","num_id","s_id","E.Coli","Phosphorus","Nitrogen","dominant_landcover","Longitude","Latitude","Trend","percent_annual_change","Turbidity"
"249",249,"ECAN-00042",40,78,40,"Pastoral",171.242543638779,-44.4177342512918,"Indeterminate",">2% worsening",40
"250",250,"ECAN-00042",40,40,81,"Pastoral",171.242543638779,-44.4177342512918,"Indeterminate","1-2% improving",40
"251",251,"ECAN-00042",40,40,40,"Pastoral",171.242543638779,-44.4177342512918,"Indeterminate",">2% worsening",40
"252",252,"ECAN-00042",40,78,81,"Pastoral",171.242543638779,-44.4177342512918,"Indeterminate","1-2% improving",40
"253",253,"ECAN-00045",40,40,40,"Pastoral",171.623898622515,-44.0944101852213,"Worsening",">2% worsening",40
"254",254,"ECAN-00046",39,39,39,"Pastoral",171.407107296736,-44.2266548354215,"Improving",">2% improving",39
"255",255,"ECAN-00047",40,40,40,"Pastoral",171.157808820684,-44.779291232169,"Indeterminate","0-1% worsening",40
"256",256,"ECAN-00047",40,40,78,"Pastoral",171.157808820684,-44.779291232169,"Indeterminate","1-2% worsening",40
"257",257,"ECAN-00047",40,75,78,"Pastoral",171.157808820684,-44.779291232169,"Indeterminate","1-2% worsening",40
"258",258,"ECAN-00047",40,75,40,"Pastoral",171.157808820684,-44.779291232169,"Indeterminate","0-1% worsening",40
"259",259,"ECAN-00049",40,40,78,"Pastoral",170.975732062332,-44.8004907905164,"Indeterminate","1-2% worsening",40
"260",260,"ECAN-00049",40,40,40,"Pastoral",170.975732062332,-44.8004907905164,"Indeterminate",">2% worsening",40
"261",261,"ECAN-00049",40,75,78,"Pastoral",170.975732062332,-44.8004907905164,"Indeterminate","1-2% worsening",40
"262",262,"ECAN-00049",40,75,40,"Pastoral",170.975732062332,-44.8004907905164,"Indeterminate",">2% worsening",40
"263",263,"ECAN-00050",40,40,75,"Pastoral",171.111039851352,-44.0414907600603,"Worsening","1-2% worsening",40
"264",264,"ECAN-00050",40,40,40,"Pastoral",171.111039851352,-44.0414907600603,"Worsening",">2% worsening",40
"265",265,"ECAN-00050",40,73,40,"Pastoral",171.111039851352,-44.0414907600603,"Worsening",">2% worsening",40
"266",266,"ECAN-00050",40,73,75,"Pastoral",171.111039851352,-44.0414907600603,"Worsening","1-2% worsening",40
"267",267,"ECAN-00052",40,40,40,"Pastoral",171.386471526344,-44.23991791893,"Indeterminate",">2% worsening",40
"268",268,"ECAN-00054",40,40,40,"Pastoral",170.965024523406,-44.8714621235595,"Worsening",">2% worsening",40
"269",269,"ECAN-00055",40,40,40,"Pastoral",171.122407033515,-44.8990637612956,"Worsening",">2% worsening",40
"270",270,"ECAN-00057",39,77,40,"Pastoral",171.152927936881,-44.775299259458,"Indeterminate","0-1% improving",40
"271",271,"ECAN-00057",39,40,80,"Pastoral",171.152927936881,-44.775299259458,"Worsening",">2% worsening",40
"272",272,"ECAN-00057",39,77,80,"Pastoral",171.152927936881,-44.775299259458,"Worsening",">2% worsening",40
"273",273,"ECAN-00057",39,40,40,"Pastoral",171.152927936881,-44.775299259458,"Indeterminate","0-1% improving",40
"274",274,"ECAN-00058",40,81,40,"Pastoral",171.160595588886,-44.7491637287718,"Indeterminate","1-2% improving",40
"275",275,"ECAN-00058",40,81,84,"Pastoral",171.160595588886,-44.7491637287718,"Worsening",">2% worsening",40
"276",276,"ECAN-00058",40,40,40,"Pastoral",171.160595588886,-44.7491637287718,"Indeterminate","1-2% improving",40
"277",277,"ECAN-00058",40,40,84,"Pastoral",171.160595588886,-44.7491637287718,"Worsening",">2% worsening",40
"278",278,"ECAN-00059",40,81,84,"Pastoral",171.147463669756,-44.676219384773,"Worsening",">2% worsening",40
"279",279,"ECAN-00059",40,81,40,"Pastoral",171.147463669756,-44.676219384773,"Indeterminate","0-1% worsening",40
"280",280,"ECAN-00059",40,40,84,"Pastoral",171.147463669756,-44.676219384773,"Worsening",">2% worsening",40
"281",281,"ECAN-00059",40,40,40,"Pastoral",171.147463669756,-44.676219384773,"Indeterminate","0-1% worsening",40
"282",282,"ECAN-00061",40,40,40,"Pastoral",171.161980549097,-44.66567334906,"Indeterminate","0-1% worsening",40
"283",283,"ECAN-00065",40,40,40,"Pastoral",171.48038072041,-44.1521394317988,"Indeterminate","1-2% improving",40
"284",284,"ECAN-00069",39,39,39,"Pastoral",171.392203417177,-44.2376838380753,"Worsening",">2% worsening",39
"285",285,"ECAN-00070",40,40,40,"Pastoral",172.778902409394,-43.1278556876126,"Indeterminate",">2% improving",40
"286",286,"ECAN-00071",40,40,40,"Pastoral",172.688643244653,-43.2768062568577,"Indeterminate",">2% improving",40
"287",287,"ECAN-00072",40,39,39,"Pastoral",172.685238090453,-43.2896147661457,"Indeterminate",">2% improving",40
"288",288,"ECAN-00079",40,40,40,"Urban area",172.633582896797,-43.3755662320732,"Indeterminate","0-1% worsening",39
"289",289,"ECAN-00080",40,40,40,"Pastoral",172.636995868154,-43.3433798406977,"Indeterminate","0-1% worsening",39
"290",290,"ECAN-00081",40,40,40,"Pastoral",172.628944313269,-43.3713477143546,"Indeterminate","0-1% improving",39
"291",291,"ECAN-00082",40,40,40,"Pastoral",172.632388817505,-43.375094336142,"Indeterminate","0-1% improving",39
"292",292,"ECAN-00083",40,40,40,"Pastoral",172.634987595777,-43.4355719666396,"Indeterminate",">2% worsening",39
"293",293,"ECAN-00084",117,118,118,"Pastoral",172.682471176573,-43.7564465437555,"Indeterminate",">2% worsening",118
"294",294,"ECAN-00084",117,118,246,"Pastoral",172.682471176573,-43.7564465437555,"Improving",">2% improving",118
"295",295,"ECAN-00084",117,102,118,"Pastoral",172.682471176573,-43.7564465437555,"Indeterminate",">2% worsening",118
"296",296,"ECAN-00084",117,102,246,"Pastoral",172.682471176573,-43.7564465437555,"Improving",">2% improving",118
"297",297,"ECAN-00084",117,246,118,"Pastoral",172.682471176573,-43.7564465437555,"Indeterminate",">2% worsening",118
"298",298,"ECAN-00084",117,246,246,"Pastoral",172.682471176573,-43.7564465437555,"Improving",">2% improving",118
"299",299,"ECAN-00085",118,247,247,"Pastoral",172.450465285704,-43.6949641019916,"Worsening","0-1% worsening",119
"300",300,"ECAN-00085",118,247,119,"Pastoral",172.450465285704,-43.6949641019916,"Improving",">2% improving",119
"301",301,"ECAN-00085",118,119,119,"Pastoral",172.450465285704,-43.6949641019916,"Improving",">2% improving",119
"302",302,"ECAN-00085",118,119,247,"Pastoral",172.450465285704,-43.6949641019916,"Worsening","0-1% worsening",119
"303",303,"ECAN-00086",40,247,119,"Pastoral",172.412879877624,-43.6961208124405,"Worsening","1-2% worsening",119
"304",304,"ECAN-00086",40,119,119,"Pastoral",172.412879877624,-43.6961208124405,"Worsening","1-2% worsening",119
"305",305,"ECAN-00086",40,247,247,"Pastoral",172.412879877624,-43.6961208124405,"Worsening","1-2% worsening",119
"306",306,"ECAN-00086",40,119,247,"Pastoral",172.412879877624,-43.6961208124405,"Worsening","1-2% worsening",119
"307",307,"ECAN-00086",40,101,247,"Pastoral",172.412879877624,-43.6961208124405,"Worsening","1-2% worsening",119
"308",308,"ECAN-00086",40,101,119,"Pastoral",172.412879877624,-43.6961208124405,"Worsening","1-2% worsening",119
"309",309,"ECAN-00088",40,80,80,"Pastoral",171.892979599221,-43.4613200496167,"Indeterminate","0-1% improving",40
"310",310,"ECAN-00088",40,40,80,"Pastoral",171.892979599221,-43.4613200496167,"Indeterminate","0-1% improving",40
"311",311,"ECAN-00088",40,40,40,"Pastoral",171.892979599221,-43.4613200496167,"Indeterminate","0-1% worsening",40
"312",312,"ECAN-00088",40,80,40,"Pastoral",171.892979599221,-43.4613200496167,"Indeterminate","0-1% worsening",40
"313",313,"ECAN-00091",40,40,40,"Pastoral",172.357850610569,-43.7655389544849,"Improving",">2% improving",40
"314",314,"ECAN-00092",40,40,82,"Pastoral",172.353396919037,-43.770923575964,"Indeterminate","0-1% improving",40
"315",315,"ECAN-00092",40,82,40,"Pastoral",172.353396919037,-43.770923575964,"Indeterminate",">2% improving",40
"316",316,"ECAN-00092",40,82,82,"Pastoral",172.353396919037,-43.770923575964,"Indeterminate","0-1% improving",40
"317",317,"ECAN-00092",40,40,40,"Pastoral",172.353396919037,-43.770923575964,"Indeterminate",">2% improving",40
"318",318,"ECAN-00093",118,247,119,"Pastoral",172.338616315238,-43.797229959112,"Worsening","1-2% worsening",119
"319",319,"ECAN-00093",118,247,247,"Pastoral",172.338616315238,-43.797229959112,"Worsening",">2% worsening",119
"320",320,"ECAN-00093",118,119,247,"Pastoral",172.338616315238,-43.797229959112,"Worsening",">2% worsening",119
"321",321,"ECAN-00093",118,119,119,"Pastoral",172.338616315238,-43.797229959112,"Worsening","1-2% worsening",119
"322",322,"ECAN-00094",40,40,40,"Native",172.043162895121,-43.7397025223503,"Indeterminate",">2% worsening",40
"323",323,"ECAN-00095",40,40,40,"Native",171.657605029777,-43.5180260275724,"Indeterminate",">2% worsening",40
"324",324,"ECAN-00097",118,101,119,"Pastoral",172.526588838041,-43.6843013258121,"Indeterminate","0-1% worsening",119
"325",325,"ECAN-00097",118,119,119,"Pastoral",172.526588838041,-43.6843013258121,"Indeterminate","0-1% worsening",119
"326",326,"ECAN-00097",118,119,247,"Pastoral",172.526588838041,-43.6843013258121,"Indeterminate","0-1% worsening",119
"327",327,"ECAN-00097",118,247,247,"Pastoral",172.526588838041,-43.6843013258121,"Indeterminate","0-1% worsening",119
"328",328,"ECAN-00097",118,247,119,"Pastoral",172.526588838041,-43.6843013258121,"Indeterminate","0-1% worsening",119
"329",329,"ECAN-00097",118,101,247,"Pastoral",172.526588838041,-43.6843013258121,"Indeterminate","0-1% worsening",119
"330",330,"ECAN-00100",40,40,84,"Pastoral",172.79554718591,-43.7873966118837,"Improving","1-2% improving",40
"331",331,"ECAN-00100",40,40,40,"Pastoral",172.79554718591,-43.7873966118837,"Worsening",">2% worsening",40
"332",332,"ECAN-00100",40,102,84,"Pastoral",172.79554718591,-43.7873966118837,"Improving","1-2% improving",40
"333",333,"ECAN-00100",40,102,40,"Pastoral",172.79554718591,-43.7873966118837,"Worsening",">2% worsening",40
"334",334,"ECAN-00100",40,84,84,"Pastoral",172.79554718591,-43.7873966118837,"Improving","1-2% improving",40
"335",335,"ECAN-00100",40,84,40,"Pastoral",172.79554718591,-43.7873966118837,"Worsening",">2% worsening",40
"336",336,"ECAN-00101",116,102,246,"Pastoral",172.796801044407,-43.7649712684703,"Improving","1-2% improving",116
"337",337,"ECAN-00101",116,116,116,"Pastoral",172.796801044407,-43.7649712684703,"Worsening",">2% worsening",116
"338",338,"ECAN-00101",116,116,246,"Pastoral",172.796801044407,-43.7649712684703,"Improving","1-2% improving",116
"339",339,"ECAN-00101",116,245,246,"Pastoral",172.796801044407,-43.7649712684703,"Improving","1-2% improving",116
"340",340,"ECAN-00101",116,245,116,"Pastoral",172.796801044407,-43.7649712684703,"Worsening",">2% worsening",116
"341",341,"ECAN-00101",116,102,116,"Pastoral",172.796801044407,-43.7649712684703,"Worsening",">2% worsening",116
"342",342,"ECAN-00102",40,40,40,"Native",173.631880828223,-42.4154761972344,"Indeterminate",">2% worsening",40
"343",343,"ECAN-00102",40,82,40,"Native",173.631880828223,-42.4154761972344,"Indeterminate",">2% worsening",40
"344",344,"ECAN-00102",40,82,82,"Native",173.631880828223,-42.4154761972344,"Improving",">2% improving",40
"345",345,"ECAN-00102",40,40,82,"Native",173.631880828223,-42.4154761972344,"Improving",">2% improving",40
"346",346,"ECAN-00103",40,82,82,"Pastoral",173.679845201897,-42.3991018236743,"Improving","1-2% improving",40
"347",347,"ECAN-00103",40,40,40,"Pastoral",173.679845201897,-42.3991018236743,"Improving",">2% improving",40
"348",348,"ECAN-00103",40,40,82,"Pastoral",173.679845201897,-42.3991018236743,"Improving","1-2% improving",40
"349",349,"ECAN-00103",40,82,40,"Pastoral",173.679845201897,-42.3991018236743,"Improving",">2% improving",40
"350",350,"ECAN-00104",40,40,40,"Pastoral",172.589733725943,-43.0594347946153,"Indeterminate","1-2% improving",40
"351",351,"ECAN-00106",40,39,39,"Urban area",172.688770527899,-43.3047916687752,"Indeterminate","0-1% worsening",40
"352",352,"ECAN-00107",40,40,40,"Pastoral",173.672968403988,-42.3919572579415,"Indeterminate",">2% improving",40
"353",353,"ECAN-00109",40,40,40,"Pastoral",172.281227168456,-43.8555364573273,"Indeterminate","1-2% improving",40
"354",354,"ECAN-00110",40,40,40,"Pastoral",172.356385611425,-43.8536993716112,"Indeterminate","0-1% worsening",40
"355",355,"ECAN-00111",40,40,40,"Pastoral",173.684811606574,-42.3669777003676,"Indeterminate","1-2% improving",40
"356",356,"ECAN-00112",39,39,39,"Pastoral",172.033991225846,-43.4143876921236,"Indeterminate",">2% improving",39
"357",357,"ECAN-00113",40,39,39,"Pastoral",172.688681997591,-43.2548970336669,"Indeterminate",">2% worsening",40
"358",358,"ECAN-00114",40,40,40,"Native",172.799011230642,-42.6882095347385,"Indeterminate","0-1% worsening",40
"359",359,"ECAN-00115",40,40,40,"Native",173.03486633262,-42.6543540960157,"Indeterminate","0-1% worsening",40
"360",360,"ECAN-00116",40,40,40,"Pastoral",173.284212702636,-42.7191581335324,"Indeterminate","1-2% improving",40
"361",361,"ECAN-00117",40,40,40,"Pastoral",169.958016379993,-44.4894355649462,"Worsening",">2% worsening",40
"362",362,"ECAN-00118",40,40,40,"Pastoral",170.689990368707,-44.8564892125055,"Worsening",">2% worsening",40
"363",363,"ECAN-00119",36,36,36,"Pastoral",170.50919364857,-44.8176989846388,"Indeterminate","0-1% worsening",36
"364",364,"ECAN-00121",40,40,40,"Pastoral",170.636526368922,-44.8158925847643,"Worsening",">2% worsening",40
"365",365,"ECAN-00123",40,40,40,"Pastoral",170.323269065486,-44.1748748918999,"Worsening",">2% worsening",40
"366",366,"ECAN-00124",40,40,40,"Native",170.20287675089,-44.6045296540194,"Indeterminate","1-2% worsening",40
"367",367,"ECAN-00127",36,36,36,"Urban area",171.241384794008,-44.3733383995009,"Worsening",">2% worsening",36
"368",368,"ECAN-00129",40,40,40,"Pastoral",170.348796413672,-44.0873416188357,"Indeterminate",">2% worsening",40
"369",369,"ECAN-00130",40,40,40,"Pastoral",173.302499891038,-42.6875782584662,"Indeterminate",">2% worsening",40
"370",370,"ECAN-00134",40,40,40,"Pastoral",172.228581261363,-43.2279482464439,"Indeterminate",">2% improving",40
"371",371,"ECAN-00135",39,39,39,"Pastoral",172.649371974624,-43.6409683450695,"Indeterminate",">2% improving",39
"372",372,"ECAN-00136",40,40,40,"Pastoral",173.417858852715,-42.5991035826002,"Indeterminate","1-2% improving",40
"373",373,"ECAN-00137",119,118,118,"Pastoral",172.749083204435,-42.876234607501,"Indeterminate","0-1% worsening",119
"374",374,"ECAN-00138",115,114,114,"Pastoral",172.903096647124,-42.8324948248077,"Worsening",">2% worsening",115
"375",375,"ECAN-00139",40,40,40,"Pastoral",173.064849853562,-42.6347007757093,"Indeterminate","0-1% worsening",40
"376",376,"ECAN-00140",37,37,37,"Pastoral",172.649768672719,-43.6193233978532,"Worsening",">2% worsening",37
"377",377,"ECAN-00141",40,40,40,"Urban area",172.623152695548,-43.3223979837256,"Indeterminate","0-1% improving",39
"378",378,"ECAN-00148",40,40,40,"Pastoral",172.602311652791,-43.3250906225425,"Indeterminate",">2% improving",39
"379",379,"ECAN-00149",37,37,37,"Pastoral",172.961527118201,-43.8103062004183,"Indeterminate",">2% worsening",37
"380",380,"ECAN-00151",40,40,40,"Pastoral",171.985995770585,-43.4349302516089,"Worsening",">2% worsening",40
"381",381,"ECAN-00152",40,40,40,"Pastoral",172.905677497456,-43.7776170794892,"Indeterminate","0-1% worsening",40
"382",382,"ECAN-00153",39,40,40,"Pastoral",173.273456560581,-42.4624517062237,"Indeterminate",">2% worsening",40
"383",383,"ECAN-00154",40,40,40,"Pastoral",173.450553840439,-42.5419975990207,"Indeterminate",">2% improving",40
"384",384,"ECAN-00155",39,39,39,"Pastoral",172.702475094549,-43.6541132171042,"Worsening",">2% worsening",39
"385",385,"ECAN-00156",40,40,40,"Pastoral",172.902701074957,-43.8152059221775,"Worsening",">2% worsening",40
"386",386,"ECAN-00157",40,40,40,"Pastoral",172.970424248872,-43.7821851023631,"Indeterminate",">2% worsening",40
"387",387,"ECAN-00160",40,40,40,"Pastoral",173.541729874765,-42.4081484648624,"Indeterminate","0-1% improving",40
"388",388,"ECAN-00161",39,39,39,"Pastoral",173.768152459295,-42.2791492165521,"Indeterminate","0-1% improving",39
"389",389,"ECAN-00162",40,40,40,"Native",173.717614452675,-42.3113319287353,"Indeterminate","1-2% worsening",40
"390",390,"ECAN-00163",40,40,40,"Pastoral",172.91094266656,-43.7607647259703,"Indeterminate",">2% worsening",40
"391",391,"ECAN-00164",40,40,40,"Pastoral",172.933227827538,-43.7404667228914,"Worsening",">2% worsening",40
"392",392,"ECAN-00168",38,38,38,"Pastoral",171.804718180523,-44.0510799042518,"Indeterminate",">2% improving",38
"393",393,"ECAN-00172",119,118,118,"Pastoral",172.897317889328,-42.8288614870321,"Improving",">2% improving",119
"394",394,"ECAN-00173",40,40,40,"Pastoral",172.860187269818,-42.8336715847525,"Indeterminate",">2% improving",40
"395",395,"ECAN-00175",40,39,39,"Urban area",172.64220464473,-43.3049878431717,"Indeterminate","1-2% improving",40
"396",396,"ECAN-00176",40,78,40,"Pastoral",173.678732417348,-42.3765021216474,"Improving",">2% improving",40
"397",397,"ECAN-00176",40,40,78,"Pastoral",173.678732417348,-42.3765021216474,"Improving","1-2% improving",40
"398",398,"ECAN-00176",40,40,40,"Pastoral",173.678732417348,-42.3765021216474,"Improving",">2% improving",40
"399",399,"ECAN-00176",40,78,78,"Pastoral",173.678732417348,-42.3765021216474,"Improving","1-2% improving",40
"400",400,"ECAN-00177",40,40,40,"Pastoral",171.3454055818,-44.2020017231538,"Indeterminate",">2% worsening",40
"401",401,"ECAN-00178",40,40,40,"Pastoral",171.326317878897,-44.2152041945743,"Worsening",">2% worsening",40
"402",402,"ECAN-00179",40,40,40,"Pastoral",171.32509548311,-44.2159517454023,"Worsening",">2% worsening",40
"403",403,"ECAN-00181",39,80,39,"Pastoral",171.50891500621,-44.1850064836255,"Indeterminate",">2% improving",39
"404",404,"ECAN-00181",39,80,83,"Pastoral",171.50891500621,-44.1850064836255,"Indeterminate","1-2% improving",39
"405",405,"ECAN-00181",39,39,39,"Pastoral",171.50891500621,-44.1850064836255,"Indeterminate",">2% improving",39
